pal_index,pal_name,pal_description,is_boss,is_tower_boss,element_1,element_2,item_drop_1,item_drop_2,partner_skill_title,partner_skill_description,work_suitability,stats_hp,stats_melee_attack,stats_shot_attack,stats_defense,stats_support,stats_stamina,stats_walk_speed,stats_run_speed,stats_ride_sprint_speed,stats_food_amount,stats_rarity,stats_price,male_probability,combi_rank,active_skills
-1,en_Text en_text,Missing...,True,False,Dark,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Leather'}",This Pal is under investigation.,This Pal is under investigation.,"Handcraft(Lv.2), Collection(Lv.3), Deforest(Lv.1), Transport(Lv.2)",100,100,100,100,100,100,-1,-1,-1,3,0,4690,50,0,
-1,Hyena of the Wild Incineram,Missing...,True,False,Fire,Dark,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Horn'}","When activated, attacks targeted enemy with a powerful Hellfire Claw.","When activated, attacks targeted enemy with a powerful Hellfire Claw.","Emit Flame(Lv.1), Handcraft(Lv.2), Mining(Lv.1), Transport(Lv.2)",95,150,100,85,100,100,160,700,960,4,4,4780,50,590,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Spirit Fire (Lv.7 | Pwr.45 | CD.7s) | Flare Arrow (Lv.15 | Pwr.55 | CD.10s) | Hellfire Claw (Lv.22 | Pwr.70 | CD.10s) | Shadow Burst (Lv.30 | Pwr.55 | CD.10s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Ignis Rage (Lv.50 | Pwr.120 | CD.40s)
-1,Hyena of the Darkest Night Incineram Noct,Missing...,True,False,Dark,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Horn'}","When activated, attacks targeted enemy with a powerful Hellfire Claw.","When activated, attacks targeted enemy with a powerful Hellfire Claw.","Handcraft(Lv.2), Mining(Lv.1), Transport(Lv.2)",95,150,105,85,100,100,160,700,960,4,5,4870,50,580,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Spirit Fire (Lv.7 | Pwr.45 | CD.7s) | Flare Arrow (Lv.15 | Pwr.55 | CD.10s) | Hellfire Claw (Lv.22 | Pwr.70 | CD.10s) | Shadow Burst (Lv.30 | Pwr.55 | CD.10s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Ignis Rage (Lv.50 | Pwr.120 | CD.40s)
-1,Noble Glimmer Mau,Missing...,True,False,Dark,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 50, 'min_drop': 100, 'max_drop': 200, 'item_name': 'Money'}",Sometimes digs up Gold Coin when assigned to Ranch.,Sometimes digs up Gold Coin when assigned to Ranch.,Monster Farm(Lv.1),70,70,60,70,100,100,105,475,550,1,1,1000,50,1480,Sand Blast (Lv.1 | Pwr.40 | CD.4s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Sand Tornado (Lv.22 | Pwr.80 | CD.18s) | Spirit Flame (Lv.30 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
-1,Drilling Machine Digtoise,Missing...,True,False,Ground,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'CopperOre'}","When activated, performs Shell Spin, follows the player while spinning, and mines ores efficiently.","When activated, performs Shell Spin, follows the player while spinning, and mines ores efficiently.",Mining(Lv.3),80,80,95,120,100,100,120,300,420,5,5,2980,50,850,Aqua Gun (Lv.1 | Pwr.40 | CD.4s) | Stone Blast (Lv.7 | Pwr.55 | CD.10s) | Shell Spin (Lv.15 | Pwr.65 | CD.9s) | Stone Cannon (Lv.22 | Pwr.70 | CD.15s) | Sand Tornado (Lv.30 | Pwr.80 | CD.18s) | Aqua Burst (Lv.40 | Pwr.100 | CD.30s) | Rock Lance (Lv.50 | Pwr.150 | CD.55s)
-1,Serene Glimmer Mau Cryst,Missing...,True,False,Ice,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'IceOrgan'}",Sometimes digs up Gold Coin when assigned to Ranch.,Sometimes digs up Gold Coin when assigned to Ranch.,"Cool(Lv.1), Monster Farm(Lv.1)",70,70,65,70,100,100,105,475,550,1,2,1010,50,1440,Ice Missile (Lv.1 | Pwr.30 | CD.3s) | Air Cannon (Lv.7 | Pwr.25 | CD.2s) | Sand Blast (Lv.15 | Pwr.40 | CD.4s) | Icicle Cutter (Lv.22 | Pwr.55 | CD.10s) | Iceberg (Lv.30 | Pwr.70 | CD.15s) | Cryst Breath (Lv.40 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
-1,Walking Farm Caprity,Missing...,True,False,Grass,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 2, 'item_name': 'Meat_BerryGoat'}",Sometimes drops Red Berries from its back when assigned to Ranch.,Sometimes drops Red Berries from its back when assigned to Ranch.,"Seeding(Lv.2), Monster Farm(Lv.1)",100,70,70,90,120,100,70,400,550,4,3,2510,50,930,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Air Cannon (Lv.7 | Pwr.25 | CD.2s) | Sand Blast (Lv.15 | Pwr.40 | CD.4s) | Power Shot (Lv.22 | Pwr.35 | CD.4s) | Grass Tornado (Lv.30 | Pwr.80 | CD.18s) | Spine Vine (Lv.40 | Pwr.95 | CD.25s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
-1,Aerial Marauder Vanwyrm,Missing...,True,False,Fire,Dark,"{'drop_rate': 100, 'min_drop': 4, 'max_drop': 6, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Bone'}","Can be ridden as an flying mount. Increases damage player deals
to enemy weak points while mounted.","Can be ridden as an flying mount. Increases damage player deals
to enemy weak points while mounted.","Emit Flame(Lv.1), Transport(Lv.3)",90,100,115,90,100,150,350,700,950,6,4,4360,50,660,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Ignis Blast (Lv.7 | Pwr.30 | CD.2s) | Spirit Fire (Lv.15 | Pwr.45 | CD.7s) | Ignis Breath (Lv.22 | Pwr.70 | CD.15s) | Nightmare Ball (Lv.30 | Pwr.100 | CD.30s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
-1,Marauder of Frozen Skies Vanwyrm Cryst,Missing...,True,False,Ice,Dark,"{'drop_rate': 100, 'min_drop': 5, 'max_drop': 7, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Bone'}","Can be ridden as an flying mount. Increases damage player deals
to enemy weak points while mounted.","Can be ridden as an flying mount. Increases damage player deals
to enemy weak points while mounted.","Cool(Lv.2), Transport(Lv.3)",90,100,120,95,100,150,350,700,950,6,5,4610,50,620,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Ice Missile (Lv.7 | Pwr.30 | CD.3s) | Icicle Cutter (Lv.15 | Pwr.55 | CD.10s) | Cryst Breath (Lv.22 | Pwr.90 | CD.22s) | Nightmare Ball (Lv.30 | Pwr.100 | CD.30s) | Blizzard Spike (Lv.40 | Pwr.130 | CD.45s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
-1,Dark Knight of Legend Necromus,Missing...,True,False,Dark,,"{'drop_rate': 100, 'min_drop': 6, 'max_drop': 8, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 10, 'max_drop': 10, 'item_name': 'StealIngot'}",Can be ridden. Can double jump while mounted.,Can be ridden. Can double jump while mounted.,"Deforest(Lv.2), Mining(Lv.2)",260,100,145,120,100,100,350,900,1600,9,20,8930,50,70,Shadow Burst (Lv.1 | Pwr.55 | CD.10s) | Spirit Fire (Lv.7 | Pwr.45 | CD.7s) | Spirit Flame (Lv.15 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.22 | Pwr.100 | CD.30s) | Rock Lance (Lv.30 | Pwr.150 | CD.55s) | Twin Spears (Lv.40 | Pwr.120 | CD.40s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
-1,Guardian of the Forest Dragostrophe,Missing...,True,False,Dark,Dragon,"{'drop_rate': 100, 'min_drop': 6, 'max_drop': 8, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 3, 'max_drop': 5, 'item_name': 'Bone'}",This Pal is under investigation.,This Pal is under investigation.,Transport(Lv.3),130,100,130,110,100,100,110,560,800,8,10,8440,50,0,
-1,Unknown Life Form Shadowbeak,Missing...,True,False,Dark,,"{'drop_rate': 100, 'min_drop': 6, 'max_drop': 8, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'StealIngot'}",Can be ridden as an flying mount. Enhances Dark attacks while mounted.,Can be ridden as an flying mount. Enhances Dark attacks while mounted.,Collection(Lv.1),120,130,120,140,90,250,80,850,1300,8,10,9060,50,60,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Spirit Flame (Lv.22 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.30 | Pwr.100 | CD.30s) | Divine Disaster (Lv.40 | Pwr.160 | CD.45s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
-1,Ravager of Stars Astegon,Missing...,True,False,Dragon,Dark,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'StealIngot'}",Can be ridden as an flying mount. Increases damage dealt to ore while mounted.,Can be ridden as an flying mount. Increases damage dealt to ore while mounted.,"Handcraft(Lv.1), Mining(Lv.4), Oil Extraction(Lv.3)",100,100,125,125,100,300,150,600,900,9,9,8200,50,150,Dragon Cannon (Lv.1 | Pwr.30 | CD.2s) | Spirit Flame (Lv.7 | Pwr.75 | CD.16s) | Dragon Burst (Lv.15 | Pwr.55 | CD.10s) | Nightmare Ball (Lv.22 | Pwr.100 | CD.30s) | Draconic Breath (Lv.30 | Pwr.70 | CD.15s) | Dark Laser (Lv.40 | Pwr.150 | CD.55s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
-1,en_Text en_text,Missing...,True,False,Grass,Dark,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 3, 'item_name': 'Herbs'}",This Pal is under investigation.,This Pal is under investigation.,"Seeding(Lv.2), Handcraft(Lv.1), Collection(Lv.2), Product Medicine(Lv.3), Transport(Lv.1)",100,100,100,100,100,100,-1,-1,-1,3,0,8200,50,0,
-1,en_Text en_text,Missing...,True,False,Dragon,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalItem_ToSell_02'}",This Pal is under investigation.,This Pal is under investigation.,,100,100,100,100,100,100,-1,-1,-1,9,0,9970,50,0,
-1,Proud Courier Galeclaw,Missing...,True,False,Neutral,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Meat_Eagle'}","While in team, can be summoned and used instead of a glider. Allows you to fire a gun while gliding with this Pal.","While in team, can be summoned and used instead of a glider. Allows you to fire a gun while gliding with this Pal.",Collection(Lv.2),75,120,85,60,100,100,200,600,700,4,2,2010,50,1030,Gale Claw (Lv.1 | Pwr.60 | CD.8s) | Air Cannon (Lv.7 | Pwr.25 | CD.2s) | Sand Blast (Lv.15 | Pwr.40 | CD.4s) | Wind Cutter (Lv.22 | Pwr.30 | CD.2s) | Sand Tornado (Lv.30 | Pwr.80 | CD.18s) | Grass Tornado (Lv.40 | Pwr.80 | CD.18s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
-1,Antlers of Gold Eikthyrdeer Terra,Missing...,True,False,Ground,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 2, 'item_name': 'Meat_Deer'}","Can be ridden. Can perform a double jump while mounted.
Increases efficiency of cutting trees.","Can be ridden. Can perform a double jump while mounted.
Increases efficiency of cutting trees.",Deforest(Lv.2),95,70,80,80,100,100,120,700,1000,5,6,2680,50,900,Power Shot (Lv.1 | Pwr.35 | CD.4s) | Antler Uppercut (Lv.7 | Pwr.50 | CD.5s) | Stone Blast (Lv.15 | Pwr.55 | CD.10s) | Stone Cannon (Lv.22 | Pwr.70 | CD.15s) | Power Bomb (Lv.30 | Pwr.70 | CD.15s) | Sand Tornado (Lv.40 | Pwr.80 | CD.18s) | Rock Lance (Lv.50 | Pwr.150 | CD.55s)
-1,en_Text Boltmane,Missing...,True,False,Electric,,"{'drop_rate': 100, 'min_drop': 4, 'max_drop': 6, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'FireOrgan'}",This Pal is under investigation.,This Pal is under investigation.,Emit Flame(Lv.2),100,100,110,70,100,100,85,800,1000,5,0,4200,50,0,
-1,Frozen King Mammorest Cryst,Missing...,True,False,Ice,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 5, 'max_drop': 10, 'item_name': 'PalOil'}",Can be ridden. Improves efficiency of cutting trees and mining ores while mounted.,Can be ridden. Improves efficiency of cutting trees and mining ores while mounted.,"Deforest(Lv.2), Mining(Lv.2), Cool(Lv.2)",150,100,90,90,30,100,135,430,700,8,9,9710,50,290,Stone Cannon (Lv.1 | Pwr.70 | CD.15s) | Icicle Cutter (Lv.7 | Pwr.55 | CD.10s) | Power Bomb (Lv.15 | Pwr.70 | CD.15s) | Iceberg (Lv.22 | Pwr.70 | CD.15s) | Earth Impact (Lv.30 | Pwr.100 | CD.30s) | Cryst Breath (Lv.40 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
-1,Livewire Tabby Sparkit,Missing...,True,False,Electric,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'ElectricOrgan'}","While in team, increases attack power of Electric Pals.","While in team, increases attack power of Electric Pals.","Generate Electricity(Lv.1), Handcraft(Lv.1), Transport(Lv.1)",60,60,80,70,80,100,80,350,500,2,1,1030,50,1410,Spark Blast (Lv.1 | Pwr.30 | CD.2s) | Sand Blast (Lv.7 | Pwr.40 | CD.4s) | Shockwave (Lv.15 | Pwr.40 | CD.4s) | Electric Ball (Lv.22 | Pwr.50 | CD.9s) | Tri-Lightning (Lv.30 | Pwr.90 | CD.22s) | Lightning Streak (Lv.40 | Pwr.75 | CD.16s) | Lightning Bolt (Lv.50 | Pwr.150 | CD.55s)
-1,Inheritor of the Storm Mossanda Lux,Missing...,True,False,Electric,,"{'drop_rate': 100, 'min_drop': 3, 'max_drop': 5, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'Mushroom'}",Can be ridden. Can rapidly fire a grenade launcher while mounted.,Can be ridden. Can rapidly fire a grenade launcher while mounted.,"Generate Electricity(Lv.2), Handcraft(Lv.2), Deforest(Lv.2), Transport(Lv.3)",100,100,100,100,100,100,100,500,800,5,7,6610,50,390,Spark Blast (Lv.1 | Pwr.30 | CD.2s) | Shockwave (Lv.7 | Pwr.40 | CD.4s) | Lightning Streak (Lv.15 | Pwr.75 | CD.16s) | Blast Punch (Lv.22 | Pwr.85 | CD.14s) | Tri-Lightning (Lv.30 | Pwr.90 | CD.22s) | Lightning Strike (Lv.40 | Pwr.120 | CD.40s) | Lightning Bolt (Lv.50 | Pwr.150 | CD.55s)
-1,Gale of the Forest Verdash,Missing...,True,False,Grass,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Leather'}","When fighting together, increases player's movement speed and applies Grass damage to the player's attacks.","When fighting together, increases player's movement speed and applies Grass damage to the player's attacks.","Seeding(Lv.2), Handcraft(Lv.3), Collection(Lv.3), Deforest(Lv.2), Transport(Lv.2)",90,100,115,90,100,100,195,500,700,3,8,2200,50,990,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Stone Cannon (Lv.7 | Pwr.70 | CD.15s) | Seed Machine Gun (Lv.15 | Pwr.50 | CD.9s) | Stone Blast (Lv.22 | Pwr.55 | CD.10s) | Grass Tornado (Lv.30 | Pwr.80 | CD.18s) | Spine Vine (Lv.40 | Pwr.95 | CD.25s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
-1,en_Text en_text,Missing...,True,False,Neutral,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Leather'}",This Pal is under investigation.,This Pal is under investigation.,,90,80,80,90,110,100,-1,-1,-1,5,0,1510,50,0,
-1,Wings of Death Helzephyr,Missing...,True,False,Dark,,"{'drop_rate': 100, 'min_drop': 4, 'max_drop': 6, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 3, 'item_name': 'Venom'}",Can be ridden as an flying mount. Applies Dark damage to the player's attacks while mounted.,Can be ridden as an flying mount. Applies Dark damage to the player's attacks while mounted.,Transport(Lv.3),100,100,125,100,100,170,100,700,1200,8,7,7840,50,190,Spirit Fire (Lv.1 | Pwr.45 | CD.7s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Flare Storm (Lv.22 | Pwr.80 | CD.18s) | Spirit Flame (Lv.30 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
-1,Wings of the Firmament Nitewing,Missing...,True,False,Neutral,,"{'drop_rate': 100, 'min_drop': 4, 'max_drop': 6, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 3, 'item_name': 'Leather'}",Can be ridden as an flying mount.,Can be ridden as an flying mount.,Collection(Lv.2),100,100,95,80,100,100,150,600,850,7,3,6300,50,420,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Tornado Attack (Lv.7 | Pwr.65 | CD.13s) | Wind Cutter (Lv.15 | Pwr.30 | CD.2s) | Power Bomb (Lv.22 | Pwr.70 | CD.15s) | Sand Tornado (Lv.30 | Pwr.80 | CD.18s) | Grass Tornado (Lv.40 | Pwr.80 | CD.18s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
-1,Don't Touch! Jolthog,Missing...,True,False,Electric,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'ElectricOrgan'}","When activated, equips Jolthog to the player's hand. When thrown at an enemy, causes an electrical explosion upon impact.","When activated, equips Jolthog to the player's hand. When thrown at an enemy, causes an electrical explosion upon impact.",Generate Electricity(Lv.1),70,70,75,70,100,100,60,400,550,2,1,1060,50,1370,Shockwave (Lv.1 | Pwr.40 | CD.4s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Electric Ball (Lv.15 | Pwr.50 | CD.9s) | Power Bomb (Lv.22 | Pwr.70 | CD.15s) | Tri-Lightning (Lv.30 | Pwr.90 | CD.22s) | Lightning Streak (Lv.40 | Pwr.75 | CD.16s) | Lightning Bolt (Lv.50 | Pwr.150 | CD.55s)
-1,King of the Forest Mammorest,Missing...,True,False,Grass,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 5, 'max_drop': 10, 'item_name': 'PalOil'}",Can be ridden. Improves efficiency of cutting trees and mining ores while mounted.,Can be ridden. Improves efficiency of cutting trees and mining ores while mounted.,"Seeding(Lv.2), Deforest(Lv.2), Mining(Lv.2)",150,100,85,90,30,100,135,430,700,8,8,9450,50,300,Sand Blast (Lv.1 | Pwr.40 | CD.4s) | Seed Machine Gun (Lv.7 | Pwr.50 | CD.9s) | Power Bomb (Lv.15 | Pwr.70 | CD.15s) | Grass Tornado (Lv.22 | Pwr.80 | CD.18s) | Earth Impact (Lv.30 | Pwr.100 | CD.30s) | Spine Vine (Lv.40 | Pwr.95 | CD.25s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
-1,Watch Your Feet! Jolthog Cryst,Missing...,True,False,Ice,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'IceOrgan'}","When activated, equips Jolthog Cryst to the player's hand. When thrown at an enemy, causes an icy explosion upon impact.","When activated, equips Jolthog Cryst to the player's hand. When thrown at an enemy, causes an icy explosion upon impact.",Cool(Lv.1),70,70,75,80,100,100,60,400,550,2,2,1070,50,1360,Ice Missile (Lv.1 | Pwr.30 | CD.3s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Iceberg (Lv.15 | Pwr.70 | CD.15s) | Power Bomb (Lv.22 | Pwr.70 | CD.15s) | Icicle Cutter (Lv.30 | Pwr.55 | CD.10s) | Cryst Breath (Lv.40 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
-1,Sentinel of Dawn Faleris,Missing...,True,False,Fire,,"{'drop_rate': 100, 'min_drop': 4, 'max_drop': 6, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 4, 'item_name': 'FireOrgan'}","Can be ridden as an flying mount. While fighting together, Ice Pals drop more items when defeated.","Can be ridden as an flying mount. While fighting together, Ice Pals drop more items when defeated.","Emit Flame(Lv.3), Transport(Lv.3)",100,100,105,110,90,230,200,1000,1500,8,9,6720,50,370,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Flare Arrow (Lv.7 | Pwr.55 | CD.10s) | Spirit Fire (Lv.15 | Pwr.45 | CD.7s) | Ignis Breath (Lv.22 | Pwr.70 | CD.15s) | Phoenix Flare (Lv.30 | Pwr.135 | CD.28s) | Ignis Rage (Lv.40 | Pwr.120 | CD.40s) | Fire Ball (Lv.50 | Pwr.150 | CD.55s)
-1,Beast of Blizzards Reindrix,Missing...,True,False,Ice,,"{'drop_rate': 100, 'min_drop': 6, 'max_drop': 8, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 2, 'item_name': 'Meat_IceDeer'}",Can be ridden. Keeps the rider cool in hot environments.,Can be ridden. Keeps the rider cool in hot environments.,"Deforest(Lv.2), Cool(Lv.2)",100,80,85,110,100,100,70,550,800,7,4,2800,50,880,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Ice Missile (Lv.7 | Pwr.30 | CD.3s) | Icicle Cutter (Lv.15 | Pwr.55 | CD.10s) | Freezing Charge (Lv.22 | Pwr.65 | CD.9s) | Iceberg (Lv.30 | Pwr.70 | CD.15s) | Cryst Breath (Lv.40 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
-1,Claws of Ice Foxcicle,Missing...,True,False,Ice,,"{'drop_rate': 100, 'min_drop': 6, 'max_drop': 8, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Leather'}","While in team, increases attack power of Ice Pals.","While in team, increases attack power of Ice Pals.",Cool(Lv.2),90,100,95,105,100,100,130,600,750,3,5,3730,50,760,
-1,Legendary Steed of Ice Frostallion,Missing...,True,False,Ice,,"{'drop_rate': 100, 'min_drop': 6, 'max_drop': 8, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 10, 'max_drop': 10, 'item_name': 'IceOrgan'}","Can be ridden as an flying mount. Changes the player's attack type to Ice
and enhances Ice attacks while mounted.","Can be ridden as an flying mount. Changes the player's attack type to Ice
and enhances Ice attacks while mounted.",Cool(Lv.4),420,100,140,120,70,300,120,1000,1600,7,20,8440,50,120,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Ice Missile (Lv.7 | Pwr.30 | CD.3s) | Icicle Cutter (Lv.15 | Pwr.55 | CD.10s) | Iceberg (Lv.22 | Pwr.70 | CD.15s) | Crystal Wing (Lv.30 | Pwr.110 | CD.24s) | Cryst Breath (Lv.40 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
-1,Legendary Steed of Darkness Frostallion Noct,Missing...,True,False,Dark,,"{'drop_rate': 100, 'min_drop': 6, 'max_drop': 8, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 10, 'max_drop': 10, 'item_name': 'Quartz'}","Can be ridden as an flying mount. Changes the player's attack type to Dark
and enhances Dark attacks while mounted.","Can be ridden as an flying mount. Changes the player's attack type to Dark
and enhances Dark attacks while mounted.",Collection(Lv.4),420,100,140,135,70,300,120,1000,1600,7,20,8560,50,100,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Spirit Flame (Lv.22 | Pwr.75 | CD.16s) | Crystal Wing (Lv.30 | Pwr.110 | CD.24s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
-1,Legendary Celestial Dragon Jetragon,Missing...,True,False,Dragon,,"{'drop_rate': 100, 'min_drop': 6, 'max_drop': 8, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 10, 'max_drop': 10, 'item_name': 'Quartz'}",Can be ridden as an flying mount. Can rapidly fire a missile launcher while mounted.,Can be ridden as an flying mount. Can rapidly fire a missile launcher while mounted.,"Collection(Lv.3), Oil Extraction(Lv.3)",330,100,140,110,100,100,800,1700,3300,9,20,8680,50,90,Spirit Fire (Lv.1 | Pwr.45 | CD.7s) | Dragon Burst (Lv.7 | Pwr.55 | CD.10s) | Flare Storm (Lv.15 | Pwr.80 | CD.18s) | Draconic Breath (Lv.22 | Pwr.70 | CD.15s) | Beam Comet (Lv.30 | Pwr.140 | CD.50s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
