Child,Parent1,Parent2
Loupmoon,Sparkit,Penking Lux
Loupmoon,Sparkit,Cinnamoth
Loupmoon,Flambelle,Ghangler
Loupmoon,Flambelle,Penking
Loupmoon,Flambelle,Grintale
Loupmoon,Flambelle,Gildane
Loupmoon,Flambelle,Ghangler Ignis
Loupmoon,Flambelle,Azurobe
Loupmoon,Flambelle,Penking Lux
Loupmoon,Flambelle,Cinnamoth
Loupmoon,Foxparks,Elphidran Aqua
Loupmoon,Foxparks,Ghangler
Loupmoon,Foxparks,Penking
Loupmoon,Foxparks,Grintale
Loupmoon,Foxparks,Gildane
Loupmoon,Foxparks,Ghangler Ignis
Loupmoon,Foxparks,Azurobe
Loupmoon,Jellroy,Elphidran Aqua
Loupmoon,Jellroy,Ghangler
Loupmoon,Jellroy,Penking
Loupmoon,Jellroy,Grintale
Loupmoon,Jellroy,Gildane
Loupmoon,Jellroy,Ghangler Ignis
Loupmoon,Jellroy,Azurobe
Loupmoon,Hoocrates,Elphidran
Loupmoon,Hoocrates,Elphidran Aqua
Loupmoon,Hoocrates,Ghangler
Loupmoon,Hoocrates,Penking
Loupmoon,Hoocrates,Grintale
Loupmoon,Hoocrates,Gildane
Loupmoon,Hoocrates,Ghangler Ignis
Loupmoon,Jelliette,Sootseer
Loupmoon,Jelliette,Elphidran
Loupmoon,Jelliette,Elphidran Aqua
Loupmoon,Jelliette,Ghangler
Loupmoon,Jelliette,Penking
Loupmoon,Jelliette,Grintale
Loupmoon,Depresso,Surfent Terra
Loupmoon,Depresso,Sootseer
Loupmoon,Depresso,Elphidran
Loupmoon,Depresso,Elphidran Aqua
Loupmoon,Depresso,Ghangler
Loupmoon,Depresso,Penking
Loupmoon,Jolthog,Surfent
Loupmoon,Jolthog,Surfent Terra
Loupmoon,Jolthog,Sootseer
Loupmoon,Jolthog,Elphidran
Loupmoon,Jolthog,Elphidran Aqua
Loupmoon,Jolthog,Ghangler
Loupmoon,Jolthog Cryst,Anubis
Loupmoon,Jolthog Cryst,Surfent
Loupmoon,Jolthog Cryst,Surfent Terra
Loupmoon,Jolthog Cryst,Sootseer
Loupmoon,Jolthog Cryst,Elphidran
Loupmoon,Pengullet,Incineram Noct
Loupmoon,Pengullet,Anubis
Loupmoon,Pengullet,Surfent
Loupmoon,Pengullet,Surfent Terra
Loupmoon,Pengullet,Sootseer
Loupmoon,Tocotoco,Incineram
Loupmoon,Tocotoco,Incineram Noct
Loupmoon,Tocotoco,Anubis
Loupmoon,Tocotoco,Surfent
Loupmoon,Munchill,Incineram
Loupmoon,Munchill,Incineram Noct
Loupmoon,Munchill,Anubis
Loupmoon,Munchill,Surfent
Loupmoon,Fuack,Incineram
Loupmoon,Fuack,Incineram Noct
Loupmoon,Fuack,Anubis
Loupmoon,Bristla,Icelyn
Loupmoon,Bristla,Incineram
Loupmoon,Bristla,Incineram Noct
Loupmoon,Pengullet Lux,Vanwyrm Cryst
Loupmoon,Pengullet Lux,Icelyn
Loupmoon,Pengullet Lux,Incineram
Loupmoon,Ribbuny,Vanwyrm Cryst
Loupmoon,Ribbuny,Icelyn
Loupmoon,Ribbuny,Incineram
Loupmoon,Foxparks Cryst,Vanwyrm Cryst
Loupmoon,Foxparks Cryst,Icelyn
Loupmoon,Foxparks Cryst,Incineram
Loupmoon,Swee,Omascul
Loupmoon,Swee,Vanwyrm Cryst
Loupmoon,Swee,Icelyn
Loupmoon,Finsider,Omascul
Loupmoon,Finsider,Vanwyrm Cryst
Loupmoon,Finsider,Icelyn
Loupmoon,Fuack Ignis,Bushi
Loupmoon,Fuack Ignis,Omascul
Loupmoon,Fuack Ignis,Vanwyrm Cryst
Loupmoon,Fuack Ignis,Icelyn
Loupmoon,Killamari,Bushi
Loupmoon,Killamari,Omascul
Loupmoon,Killamari,Vanwyrm Cryst
Loupmoon,Killamari,Icelyn
Loupmoon,Flopie,Bushi Noct
Loupmoon,Flopie,Nyafia
Loupmoon,Flopie,Bushi
Loupmoon,Flopie,Omascul
Loupmoon,Flopie,Vanwyrm Cryst
Loupmoon,Kelpsea Ignis,Vanwyrm
Loupmoon,Kelpsea Ignis,Frostplume
Loupmoon,Kelpsea Ignis,Bushi Noct
Loupmoon,Kelpsea Ignis,Nyafia
Loupmoon,Kelpsea Ignis,Bushi
Loupmoon,Kelpsea Ignis,Omascul
Loupmoon,Kelpsea,Blazehowl Noct
Loupmoon,Kelpsea,Dogen
Loupmoon,Kelpsea,Vanwyrm
Loupmoon,Kelpsea,Frostplume
Loupmoon,Kelpsea,Bushi Noct
Loupmoon,Kelpsea,Nyafia
Loupmoon,Kelpsea,Bushi
Loupmoon,Finsider Ignis,Dazemu
Loupmoon,Finsider Ignis,Blazehowl Noct
Loupmoon,Finsider Ignis,Dogen
Loupmoon,Finsider Ignis,Vanwyrm
Loupmoon,Finsider Ignis,Frostplume
Loupmoon,Finsider Ignis,Bushi Noct
Loupmoon,Finsider Ignis,Nyafia
Loupmoon,Finsider Ignis,Bushi
Loupmoon,Killamari Primo,Univolt
Loupmoon,Killamari Primo,Dazemu
Loupmoon,Killamari Primo,Blazehowl Noct
Loupmoon,Killamari Primo,Dogen
Loupmoon,Killamari Primo,Vanwyrm
Loupmoon,Killamari Primo,Frostplume
Loupmoon,Killamari Primo,Bushi Noct
Loupmoon,Killamari Primo,Nyafia
Loupmoon,Tanzee,Univolt
Loupmoon,Tanzee,Dazemu
Loupmoon,Tanzee,Blazehowl Noct
Loupmoon,Tanzee,Dogen
Loupmoon,Tanzee,Vanwyrm
Loupmoon,Tanzee,Frostplume
Loupmoon,Tanzee,Bushi Noct
Loupmoon,Tanzee,Nyafia
Loupmoon,Smokie,Univolt
Loupmoon,Smokie,Dazemu
Loupmoon,Smokie,Blazehowl Noct
Loupmoon,Smokie,Dogen
Loupmoon,Smokie,Vanwyrm
Loupmoon,Smokie,Frostplume
Loupmoon,Smokie,Bushi Noct
Loupmoon,Gumoss,Katress Ignis
Loupmoon,Gumoss,Univolt
Loupmoon,Gumoss,Dazemu
Loupmoon,Gumoss,Blazehowl Noct
Loupmoon,Gumoss,Dogen
Loupmoon,Gumoss,Vanwyrm
Loupmoon,Gumoss,Frostplume
Loupmoon,Daedream,Katress
Loupmoon,Daedream,Katress Ignis
Loupmoon,Daedream,Univolt
Loupmoon,Daedream,Dazemu
Loupmoon,Daedream,Blazehowl Noct
Loupmoon,Daedream,Dogen
Loupmoon,Fuddler,Blazehowl
Loupmoon,Fuddler,Nitemary
Loupmoon,Fuddler,Katress
Loupmoon,Fuddler,Katress Ignis
Loupmoon,Fuddler,Univolt
Loupmoon,Fuddler,Dazemu
Loupmoon,Dazzi,Shroomer
Loupmoon,Dazzi,Blazehowl
Loupmoon,Dazzi,Nitemary
Loupmoon,Dazzi,Katress
Loupmoon,Dazzi,Katress Ignis
Loupmoon,Ribbuny Botan,Splatterina
Loupmoon,Ribbuny Botan,Shroomer
Loupmoon,Ribbuny Botan,Blazehowl
Loupmoon,Ribbuny Botan,Nitemary
Loupmoon,Ribbuny Botan,Katress
Loupmoon,Ribbuny Botan,Katress Ignis
Loupmoon,Mimog,Shroomer Noct
Loupmoon,Mimog,Splatterina
Loupmoon,Mimog,Shroomer
Loupmoon,Mimog,Blazehowl
Loupmoon,Mimog,Nitemary
Loupmoon,Mimog,Katress
Loupmoon,Gloopie,Kitsun Noct
Loupmoon,Gloopie,Shroomer Noct
Loupmoon,Gloopie,Splatterina
Loupmoon,Gloopie,Shroomer
Loupmoon,Gloopie,Blazehowl
Loupmoon,Gloopie,Nitemary
Loupmoon,Gloopie,Katress
Loupmoon,Woolipop,Rayhound
Loupmoon,Woolipop,Kitsun Noct
Loupmoon,Woolipop,Shroomer Noct
Loupmoon,Woolipop,Splatterina
Loupmoon,Woolipop,Shroomer
Loupmoon,Woolipop,Blazehowl
Loupmoon,Woolipop,Nitemary
Loupmoon,Nox,Tombat
Loupmoon,Nox,Polapup
Loupmoon,Nox,Rayhound
Loupmoon,Nox,Kitsun Noct
Loupmoon,Nox,Shroomer Noct
Loupmoon,Nox,Splatterina
Loupmoon,Nox,Shroomer
Loupmoon,Wixen,Croajiro Noct
Loupmoon,Wixen,Foxcicle
Loupmoon,Wixen,Prunelia
Loupmoon,Wixen,Tombat
Loupmoon,Wixen,Polapup
Loupmoon,Wixen,Rayhound
Loupmoon,Wixen,Kitsun Noct
Loupmoon,Rooby,Croajiro Noct
Loupmoon,Rooby,Foxcicle
Loupmoon,Rooby,Prunelia
Loupmoon,Rooby,Tombat
Loupmoon,Rooby,Polapup
Loupmoon,Rooby,Rayhound
Loupmoon,Maraith,Petallia
Loupmoon,Maraith,Croajiro Noct
Loupmoon,Maraith,Foxcicle
Loupmoon,Maraith,Prunelia
Loupmoon,Maraith,Tombat
Loupmoon,Maraith,Polapup
Loupmoon,Wixen Noct,Petallia
Loupmoon,Wixen Noct,Croajiro Noct
Loupmoon,Wixen Noct,Foxcicle
Loupmoon,Wixen Noct,Prunelia
Loupmoon,Wixen Noct,Tombat
Loupmoon,Wixen Noct,Polapup
Loupmoon,Leezpunk Ignis,Arsox
Loupmoon,Leezpunk Ignis,Chillet Ignis
Loupmoon,Leezpunk Ignis,Petallia
Loupmoon,Leezpunk Ignis,Croajiro Noct
Loupmoon,Leezpunk Ignis,Foxcicle
Loupmoon,Leezpunk Ignis,Prunelia
Loupmoon,Rushoar,Chillet
Loupmoon,Rushoar,Croajiro
Loupmoon,Rushoar,Arsox
Loupmoon,Rushoar,Chillet Ignis
Loupmoon,Rushoar,Petallia
Loupmoon,Rushoar,Croajiro Noct
Loupmoon,Kikit,Loupmoon Cryst
Loupmoon,Kikit,Chillet
Loupmoon,Kikit,Croajiro
Loupmoon,Kikit,Arsox
Loupmoon,Kikit,Chillet Ignis
Loupmoon,Kikit,Petallia
Loupmoon,Leezpunk,Dinossom Lux
Loupmoon,Leezpunk,Loupmoon Cryst
Loupmoon,Leezpunk,Chillet
Loupmoon,Leezpunk,Croajiro
Loupmoon,Leezpunk,Arsox
Loupmoon,Leezpunk,Chillet Ignis
Loupmoon,Leezpunk,Petallia
Loupmoon,Dazzi Noct,Celesdir
Loupmoon,Dazzi Noct,Dinossom Lux
Loupmoon,Dazzi Noct,Loupmoon Cryst
Loupmoon,Dazzi Noct,Chillet
Loupmoon,Dazzi Noct,Croajiro
Loupmoon,Dazzi Noct,Arsox
Loupmoon,Dazzi Noct,Chillet Ignis
Loupmoon,Dazzi Noct,Petallia
Loupmoon,Lunaris,Dinossom
Loupmoon,Lunaris,Celesdir
Loupmoon,Lunaris,Dinossom Lux
Loupmoon,Lunaris,Loupmoon Cryst
Loupmoon,Lunaris,Chillet
Loupmoon,Lunaris,Croajiro
Loupmoon,Lunaris,Arsox
Loupmoon,Lunaris,Chillet Ignis
Loupmoon,Turtacle,Tarantriss
Loupmoon,Turtacle,Dinossom
Loupmoon,Turtacle,Celesdir
Loupmoon,Turtacle,Dinossom Lux
Loupmoon,Turtacle,Loupmoon Cryst
Loupmoon,Turtacle,Chillet
Loupmoon,Turtacle,Croajiro
Loupmoon,Turtacle,Arsox
Loupmoon,Turtacle,Chillet Ignis
Loupmoon,Gobfin Ignis,Kitsun
Loupmoon,Gobfin Ignis,Celaray Lux
Loupmoon,Gobfin Ignis,Tarantriss
Loupmoon,Gobfin Ignis,Dinossom
Loupmoon,Gobfin Ignis,Celesdir
Loupmoon,Gobfin Ignis,Dinossom Lux
Loupmoon,Gobfin Ignis,Loupmoon Cryst
Loupmoon,Gobfin Ignis,Chillet
Loupmoon,Gobfin Ignis,Croajiro
Loupmoon,Gobfin,Broncherry Aqua
Loupmoon,Gobfin,Fenglope Lux
Loupmoon,Gobfin,Kitsun
Loupmoon,Gobfin,Celaray Lux
Loupmoon,Gobfin,Tarantriss
Loupmoon,Gobfin,Dinossom
Loupmoon,Gobfin,Celesdir
Loupmoon,Gobfin,Dinossom Lux
Loupmoon,Gobfin,Loupmoon Cryst
Loupmoon,Cawgnito,Digtoise
Loupmoon,Cawgnito,Broncherry Aqua
Loupmoon,Cawgnito,Fenglope Lux
Loupmoon,Cawgnito,Kitsun
Loupmoon,Cawgnito,Celaray Lux
Loupmoon,Cawgnito,Tarantriss
Loupmoon,Cawgnito,Dinossom
Loupmoon,Cawgnito,Celesdir
Loupmoon,Beegarde,Broncherry
Loupmoon,Beegarde,Dumud Gild
Loupmoon,Beegarde,Caprity Noct
Loupmoon,Beegarde,Digtoise
Loupmoon,Beegarde,Broncherry Aqua
Loupmoon,Beegarde,Fenglope Lux
Loupmoon,Beegarde,Kitsun
Loupmoon,Beegarde,Celaray Lux
Loupmoon,Beegarde,Tarantriss
Loupmoon,Turtacle Terra,Broncherry
Loupmoon,Turtacle Terra,Dumud Gild
Loupmoon,Turtacle Terra,Caprity Noct
Loupmoon,Turtacle Terra,Digtoise
Loupmoon,Turtacle Terra,Broncherry Aqua
Loupmoon,Turtacle Terra,Fenglope Lux
Loupmoon,Turtacle Terra,Kitsun
Loupmoon,Turtacle Terra,Celaray Lux
Loupmoon,Direhowl,Celaray
Loupmoon,Direhowl,Broncherry
Loupmoon,Direhowl,Dumud Gild
Loupmoon,Direhowl,Caprity Noct
Loupmoon,Direhowl,Digtoise
Loupmoon,Direhowl,Broncherry Aqua
Loupmoon,Direhowl,Fenglope Lux
Loupmoon,Vaelet,Reindrix
Loupmoon,Vaelet,Celaray
Loupmoon,Vaelet,Broncherry
Loupmoon,Vaelet,Dumud Gild
Loupmoon,Vaelet,Caprity Noct
Loupmoon,Vaelet,Digtoise
Loupmoon,Gorirat,Melpaca
Loupmoon,Gorirat,Reindrix
Loupmoon,Gorirat,Celaray
Loupmoon,Gorirat,Broncherry
Loupmoon,Gorirat,Dumud Gild
Loupmoon,Gorirat,Caprity Noct
Loupmoon,Galeclaw,Eikthyrdeer Terra
Loupmoon,Galeclaw,Dumud
Loupmoon,Galeclaw,Melpaca
Loupmoon,Galeclaw,Reindrix
Loupmoon,Galeclaw,Celaray
Loupmoon,Gorirat Terra,Eikthyrdeer Terra
Loupmoon,Gorirat Terra,Dumud
Loupmoon,Gorirat Terra,Melpaca
Loupmoon,Gorirat Terra,Reindrix
Loupmoon,Gorirat Terra,Celaray
Loupmoon,Robinquill,Mozzarina
Loupmoon,Robinquill,Lullu
Loupmoon,Robinquill,Eikthyrdeer Terra
Loupmoon,Robinquill,Dumud
Loupmoon,Robinquill,Melpaca
Loupmoon,Robinquill,Reindrix
Loupmoon,Felbat,Eikthyrdeer
Loupmoon,Felbat,Mozzarina
Loupmoon,Felbat,Lullu
Loupmoon,Felbat,Eikthyrdeer Terra
Loupmoon,Felbat,Dumud
Loupmoon,Felbat,Melpaca
Loupmoon,Robinquill Terra,Caprity
Loupmoon,Robinquill Terra,Eikthyrdeer
Loupmoon,Robinquill Terra,Mozzarina
Loupmoon,Robinquill Terra,Lullu
Loupmoon,Robinquill Terra,Eikthyrdeer Terra
Loupmoon,Robinquill Terra,Dumud
Loupmoon,Verdash,Lovander
Loupmoon,Verdash,Caprity
Loupmoon,Verdash,Eikthyrdeer
Loupmoon,Verdash,Mozzarina
Loupmoon,Verdash,Lullu
Loupmoon,Fenglope,Loupmoon
Loupmoon,Fenglope,Yakumo
Loupmoon,Fenglope,Lovander
Loupmoon,Fenglope,Caprity
Loupmoon,Fenglope,Eikthyrdeer
Loupmoon,Loupmoon,Loupmoon
Loupmoon,Loupmoon,Yakumo
46B Loupmoon Cryst,Loupmoon,Sweepa
46B Loupmoon Cryst,Loupmoon Cryst,Loupmoon Cryst
Galeclaw,Chikipi,Anubis
Galeclaw,Chikipi,Surfent
Galeclaw,Chikipi,Surfent Terra
Galeclaw,Teafant,Incineram Noct
Galeclaw,Teafant,Anubis
Galeclaw,Teafant,Surfent
Galeclaw,Mau,Incineram
Galeclaw,Mau,Incineram Noct
Galeclaw,Mau,Anubis
Galeclaw,Lamball,Incineram
Galeclaw,Lamball,Incineram Noct
Galeclaw,Incineram,Lamball
Galeclaw,Incineram Noct,Lamball
Galeclaw,Cattiva,Icelyn
Galeclaw,Cattiva,Incineram
Galeclaw,Icelyn,Cattiva
Galeclaw,Incineram,Cattiva
Galeclaw,Cremis,Icelyn
Galeclaw,Vixy,Vanwyrm Cryst
Galeclaw,Vixy,Icelyn
Galeclaw,Herbil,Vanwyrm Cryst
Galeclaw,Herbil,Icelyn
Galeclaw,Mau Cryst,Omascul
Galeclaw,Mau Cryst,Vanwyrm Cryst
Galeclaw,Lifmunk,Bushi
Galeclaw,Lifmunk,Omascul
Galeclaw,Lifmunk,Vanwyrm Cryst
Galeclaw,Hangyu Cryst,Nyafia
Galeclaw,Hangyu Cryst,Bushi
Galeclaw,Hangyu Cryst,Omascul
Galeclaw,Hangyu,Bushi Noct
Galeclaw,Hangyu,Nyafia
Galeclaw,Hangyu,Bushi
Galeclaw,Hangyu,Omascul
Galeclaw,Sparkit,Vanwyrm
Galeclaw,Sparkit,Frostplume
Galeclaw,Sparkit,Bushi Noct
Galeclaw,Sparkit,Nyafia
Galeclaw,Sparkit,Bushi
Galeclaw,Flambelle,Dogen
Galeclaw,Flambelle,Vanwyrm
Galeclaw,Flambelle,Frostplume
Galeclaw,Flambelle,Bushi Noct
Galeclaw,Flambelle,Nyafia
Galeclaw,Foxparks,Blazehowl Noct
Galeclaw,Foxparks,Dogen
Galeclaw,Foxparks,Vanwyrm
Galeclaw,Foxparks,Frostplume
Galeclaw,Foxparks,Bushi Noct
Galeclaw,Jellroy,Dazemu
Galeclaw,Jellroy,Blazehowl Noct
Galeclaw,Jellroy,Dogen
Galeclaw,Jellroy,Vanwyrm
Galeclaw,Jellroy,Frostplume
Galeclaw,Hoocrates,Univolt
Galeclaw,Hoocrates,Dazemu
Galeclaw,Hoocrates,Blazehowl Noct
Galeclaw,Hoocrates,Dogen
Galeclaw,Hoocrates,Vanwyrm
Galeclaw,Jelliette,Univolt
Galeclaw,Jelliette,Dazemu
Galeclaw,Jelliette,Blazehowl Noct
Galeclaw,Jelliette,Dogen
Galeclaw,Depresso,Katress Ignis
Galeclaw,Depresso,Univolt
Galeclaw,Depresso,Dazemu
Galeclaw,Depresso,Blazehowl Noct
Galeclaw,Jolthog,Katress
Galeclaw,Jolthog,Katress Ignis
Galeclaw,Jolthog,Univolt
Galeclaw,Jolthog Cryst,Blazehowl
Galeclaw,Jolthog Cryst,Nitemary
Galeclaw,Jolthog Cryst,Katress
Galeclaw,Jolthog Cryst,Katress Ignis
Galeclaw,Pengullet,Shroomer
Galeclaw,Pengullet,Blazehowl
Galeclaw,Pengullet,Nitemary
Galeclaw,Pengullet,Katress
Galeclaw,Tocotoco,Shroomer Noct
Galeclaw,Tocotoco,Splatterina
Galeclaw,Tocotoco,Shroomer
Galeclaw,Tocotoco,Blazehowl
Galeclaw,Munchill,Kitsun Noct
Galeclaw,Munchill,Shroomer Noct
Galeclaw,Munchill,Splatterina
Galeclaw,Munchill,Shroomer
Galeclaw,Fuack,Rayhound
Galeclaw,Fuack,Kitsun Noct
Galeclaw,Fuack,Shroomer Noct
Galeclaw,Fuack,Splatterina
Galeclaw,Fuack,Shroomer
Galeclaw,Bristla,Tombat
Galeclaw,Bristla,Polapup
Galeclaw,Bristla,Rayhound
Galeclaw,Bristla,Kitsun Noct
Galeclaw,Bristla,Shroomer Noct
Galeclaw,Pengullet Lux,Foxcicle
Galeclaw,Pengullet Lux,Prunelia
Galeclaw,Pengullet Lux,Tombat
Galeclaw,Pengullet Lux,Polapup
Galeclaw,Pengullet Lux,Rayhound
Galeclaw,Ribbuny,Foxcicle
Galeclaw,Ribbuny,Prunelia
Galeclaw,Ribbuny,Tombat
Galeclaw,Ribbuny,Polapup
Galeclaw,Ribbuny,Rayhound
Galeclaw,Foxparks Cryst,Croajiro Noct
Galeclaw,Foxparks Cryst,Foxcicle
Galeclaw,Foxparks Cryst,Prunelia
Galeclaw,Foxparks Cryst,Tombat
Galeclaw,Foxparks Cryst,Polapup
Galeclaw,Swee,Croajiro Noct
Galeclaw,Swee,Foxcicle
Galeclaw,Swee,Prunelia
Galeclaw,Swee,Tombat
Galeclaw,Finsider,Croajiro Noct
Galeclaw,Finsider,Foxcicle
Galeclaw,Finsider,Prunelia
Galeclaw,Fuack Ignis,Petallia
Galeclaw,Fuack Ignis,Croajiro Noct
Galeclaw,Fuack Ignis,Foxcicle
Galeclaw,Killamari,Petallia
Galeclaw,Killamari,Croajiro Noct
Galeclaw,Killamari,Foxcicle
Galeclaw,Flopie,Arsox
Galeclaw,Flopie,Chillet Ignis
Galeclaw,Flopie,Petallia
Galeclaw,Kelpsea Ignis,Chillet
Galeclaw,Kelpsea Ignis,Croajiro
Galeclaw,Kelpsea Ignis,Arsox
Galeclaw,Kelpsea Ignis,Chillet Ignis
Galeclaw,Kelpsea Ignis,Petallia
Galeclaw,Kelpsea,Dinossom Lux
Galeclaw,Kelpsea,Loupmoon Cryst
Galeclaw,Kelpsea,Chillet
Galeclaw,Kelpsea,Croajiro
Galeclaw,Kelpsea,Arsox
Galeclaw,Kelpsea,Chillet Ignis
Galeclaw,Finsider Ignis,Celesdir
Galeclaw,Finsider Ignis,Dinossom Lux
Galeclaw,Finsider Ignis,Loupmoon Cryst
Galeclaw,Finsider Ignis,Chillet
Galeclaw,Finsider Ignis,Croajiro
Galeclaw,Killamari Primo,Dinossom
Galeclaw,Killamari Primo,Celesdir
Galeclaw,Killamari Primo,Dinossom Lux
Galeclaw,Killamari Primo,Loupmoon Cryst
Galeclaw,Killamari Primo,Chillet
Galeclaw,Tanzee,Dinossom
Galeclaw,Tanzee,Celesdir
Galeclaw,Tanzee,Dinossom Lux
Galeclaw,Tanzee,Loupmoon Cryst
Galeclaw,Tanzee,Chillet
Galeclaw,Smokie,Tarantriss
Galeclaw,Smokie,Dinossom
Galeclaw,Smokie,Celesdir
Galeclaw,Smokie,Dinossom Lux
Galeclaw,Smokie,Loupmoon Cryst
Galeclaw,Gumoss,Kitsun
Galeclaw,Gumoss,Celaray Lux
Galeclaw,Gumoss,Tarantriss
Galeclaw,Gumoss,Dinossom
Galeclaw,Gumoss,Celesdir
Galeclaw,Gumoss,Dinossom Lux
Galeclaw,Daedream,Broncherry Aqua
Galeclaw,Daedream,Fenglope Lux
Galeclaw,Daedream,Kitsun
Galeclaw,Daedream,Celaray Lux
Galeclaw,Daedream,Tarantriss
Galeclaw,Daedream,Dinossom
Galeclaw,Fuddler,Digtoise
Galeclaw,Fuddler,Broncherry Aqua
Galeclaw,Fuddler,Fenglope Lux
Galeclaw,Fuddler,Kitsun
Galeclaw,Fuddler,Celaray Lux
Galeclaw,Dazzi,Broncherry
Galeclaw,Dazzi,Dumud Gild
Galeclaw,Dazzi,Caprity Noct
Galeclaw,Dazzi,Digtoise
Galeclaw,Dazzi,Broncherry Aqua
Galeclaw,Ribbuny Botan,Broncherry
Galeclaw,Ribbuny Botan,Dumud Gild
Galeclaw,Ribbuny Botan,Caprity Noct
Galeclaw,Ribbuny Botan,Digtoise
Galeclaw,Mimog,Celaray
Galeclaw,Mimog,Broncherry
Galeclaw,Mimog,Dumud Gild
Galeclaw,Mimog,Caprity Noct
Galeclaw,Mimog,Digtoise
Galeclaw,Gloopie,Celaray
Galeclaw,Gloopie,Broncherry
Galeclaw,Gloopie,Dumud Gild
Galeclaw,Gloopie,Caprity Noct
Galeclaw,Woolipop,Reindrix
Galeclaw,Woolipop,Celaray
Galeclaw,Woolipop,Broncherry
Galeclaw,Nox,Melpaca
Galeclaw,Nox,Reindrix
Galeclaw,Nox,Celaray
Galeclaw,Wixen,Mozzarina
Galeclaw,Wixen,Lullu
Galeclaw,Wixen,Eikthyrdeer Terra
Galeclaw,Wixen,Dumud
Galeclaw,Wixen,Melpaca
Galeclaw,Rooby,Mozzarina
Galeclaw,Rooby,Lullu
Galeclaw,Rooby,Eikthyrdeer Terra
Galeclaw,Rooby,Dumud
Galeclaw,Maraith,Eikthyrdeer
Galeclaw,Maraith,Mozzarina
Galeclaw,Maraith,Lullu
Galeclaw,Maraith,Eikthyrdeer Terra
Galeclaw,Wixen Noct,Eikthyrdeer
Galeclaw,Wixen Noct,Mozzarina
Galeclaw,Wixen Noct,Lullu
Galeclaw,Wixen Noct,Eikthyrdeer Terra
Galeclaw,Leezpunk Ignis,Caprity
Galeclaw,Leezpunk Ignis,Eikthyrdeer
Galeclaw,Leezpunk Ignis,Mozzarina
Galeclaw,Rushoar,Lovander
Galeclaw,Rushoar,Caprity
Galeclaw,Rushoar,Eikthyrdeer
Galeclaw,Kikit,Yakumo
Galeclaw,Kikit,Lovander
Galeclaw,Kikit,Caprity
Galeclaw,Leezpunk,Loupmoon
Galeclaw,Leezpunk,Yakumo
Galeclaw,Leezpunk,Lovander
Galeclaw,Leezpunk,Caprity
Galeclaw,Dazzi Noct,Loupmoon
Galeclaw,Dazzi Noct,Yakumo
Galeclaw,Dazzi Noct,Lovander
Galeclaw,Lunaris,Loupmoon
Galeclaw,Lunaris,Yakumo
Galeclaw,Lunaris,Lovander
Galeclaw,Turtacle,Loupmoon
Galeclaw,Turtacle,Yakumo
Galeclaw,Gobfin Ignis,Loupmoon
Galeclaw,Gobfin,Fenglope
Galeclaw,Cawgnito,Verdash
Galeclaw,Cawgnito,Fenglope
Galeclaw,Beegarde,Robinquill Terra
Galeclaw,Beegarde,Verdash
Galeclaw,Beegarde,Fenglope
Galeclaw,Turtacle Terra,Robinquill Terra
Galeclaw,Turtacle Terra,Verdash
Galeclaw,Direhowl,Felbat
Galeclaw,Direhowl,Robinquill Terra
Galeclaw,Direhowl,Verdash
Galeclaw,Vaelet,Robinquill
Galeclaw,Vaelet,Felbat
Galeclaw,Vaelet,Robinquill Terra
Galeclaw,Gorirat,Galeclaw
Galeclaw,Gorirat,Gorirat Terra
Galeclaw,Gorirat,Robinquill
Galeclaw,Gorirat,Felbat
Galeclaw,Galeclaw,Galeclaw
Galeclaw,Gorirat Terra,Galeclaw
Galeclaw,Galeclaw,Robinquill
Galeclaw,Galeclaw,Gorirat Terra
Galeclaw,Gorirat Terra,Robinquill
Robinquill,Chikipi,Sootseer
Robinquill,Chikipi,Elphidran
Robinquill,Chikipi,Elphidran Aqua
Robinquill,Teafant,Surfent Terra
Robinquill,Teafant,Sootseer
Robinquill,Teafant,Elphidran
Robinquill,Mau,Surfent
Robinquill,Mau,Surfent Terra
Robinquill,Lamball,Anubis
Robinquill,Lamball,Surfent
Robinquill,Anubis,Lamball
Robinquill,Surfent,Lamball
Robinquill,Cattiva,Incineram Noct
Robinquill,Cattiva,Anubis
Robinquill,Incineram Noct,Cattiva
Robinquill,Anubis,Cattiva
Robinquill,Cremis,Incineram
Robinquill,Cremis,Incineram Noct
Robinquill,Vixy,Incineram
Robinquill,Vixy,Incineram Noct
Robinquill,Herbil,Incineram
Robinquill,Mau Cryst,Icelyn
Robinquill,Mau Cryst,Incineram
Robinquill,Lifmunk,Icelyn
Robinquill,Hangyu Cryst,Vanwyrm Cryst
Robinquill,Hangyu,Vanwyrm Cryst
Robinquill,Sparkit,Omascul
Robinquill,Sparkit,Vanwyrm Cryst
Robinquill,Flambelle,Bushi
Robinquill,Flambelle,Omascul
Robinquill,Foxparks,Nyafia
Robinquill,Foxparks,Bushi
Robinquill,Foxparks,Omascul
Robinquill,Jellroy,Bushi Noct
Robinquill,Jellroy,Nyafia
Robinquill,Jellroy,Bushi
Robinquill,Hoocrates,Frostplume
Robinquill,Hoocrates,Bushi Noct
Robinquill,Hoocrates,Nyafia
Robinquill,Hoocrates,Bushi
Robinquill,Jelliette,Vanwyrm
Robinquill,Jelliette,Frostplume
Robinquill,Jelliette,Bushi Noct
Robinquill,Jelliette,Nyafia
Robinquill,Depresso,Dogen
Robinquill,Depresso,Vanwyrm
Robinquill,Depresso,Frostplume
